# Chua circuit — regime 1: fixed_point
time_ms,x_V,y_V,z_V
109995.805,-1.2619,0.1056,0.1752
109995.859,-1.2619,0.1068,0.1777
109995.906,-1.2619,0.1081,0.1752
109995.953,-1.2582,0.1105,0.1764
109996.000,-1.2631,0.1105,0.1789
109996.055,-1.2619,0.1056,0.1764
109996.102,-1.2619,0.1032,0.1728
109996.148,-1.2595,0.1044,0.1740
109996.211,-1.2619,0.1105,0.1777
109996.258,-1.2607,0.1093,0.1777
109996.305,-1.2607,0.1105,0.1691
109996.352,-1.2619,0.1044,0.1703
109996.398,-1.2631,0.1032,0.1728
109996.453,-1.2607,0.1068,0.1777
109996.508,-1.2619,0.1056,0.1777
109996.555,-1.2607,0.1081,0.1777
109996.609,-1.2607,0.1068,0.1740
109996.656,-1.2619,0.1081,0.1764
109996.703,-1.2607,0.1068,0.1752
109996.750,-1.2619,0.1032,0.1716
109996.797,-1.2570,0.1081,0.1764
109996.859,-1.2619,0.1105,0.1764
109996.906,-1.2631,0.0946,0.1691
109996.953,-1.2607,0.1032,0.1728
109997.008,-1.2619,0.1068,0.1728
109997.055,-1.2619,0.1068,0.1728
109997.102,-1.2619,0.1068,0.1764
109997.148,-1.2534,0.1068,0.1752
109997.203,-1.2607,0.1068,0.1740
109997.258,-1.2631,0.1044,0.1728
109997.305,-1.2631,0.1056,0.1764
109997.352,-1.2521,0.1081,0.1764
109997.406,-1.2595,0.1044,0.1728
109997.453,-1.2607,0.1081,0.1777
109997.508,-1.2656,0.1093,0.1789
109997.555,-1.2607,0.1056,0.1764
109997.602,-1.2619,0.1044,0.1728
109997.656,-1.2607,0.1056,0.1740
109997.703,-1.2607,0.1081,0.1764
109997.750,-1.2619,0.1081,0.1764
109997.805,-1.2619,0.1044,0.1752
109997.859,-1.2607,0.1068,0.1764
109997.906,-1.2607,0.1081,0.1740
109997.953,-1.2619,0.1044,0.1777
109998.000,-1.2619,0.1056,0.1740
109998.055,-1.2595,0.1056,0.1740
109998.102,-1.2619,0.1081,0.1740
109998.148,-1.2619,0.1044,0.1764
109998.211,-1.2619,0.1093,0.1764
109998.258,-1.2607,0.1056,0.1752
109998.305,-1.2595,0.1056,0.1752
109998.352,-1.2595,0.1081,0.1789
109998.398,-1.2619,0.1068,0.1777
109998.453,-1.2595,0.1081,0.1740
109998.508,-1.2607,0.1081,0.1752
109998.555,-1.2595,0.1068,0.1777
109998.609,-1.2607,0.1081,0.1777
109998.656,-1.2607,0.1044,0.1740
109998.703,-1.2582,0.1056,0.1728
109998.750,-1.2619,0.1093,0.1764
109998.797,-1.2607,0.1068,0.1764
109998.859,-1.2619,0.1044,0.1740
109998.906,-1.2619,0.1056,0.1728
109998.953,-1.2619,0.1056,0.1740
109999.008,-1.2619,0.1068,0.1777
109999.055,-1.2619,0.1044,0.1752
109999.102,-1.2607,0.1056,0.1752
109999.148,-1.2619,0.1056,0.1728
109999.203,-1.2619,0.1056,0.1764
109999.258,-1.2607,0.1081,0.1777
109999.305,-1.2607,0.1056,0.1740
109999.352,-1.2595,0.1081,0.1764
109999.406,-1.2619,0.1093,0.1777
109999.453,-1.2607,0.1081,0.1789
109999.508,-1.2595,0.1056,0.1740
109999.555,-1.2595,0.1056,0.1752
109999.602,-1.2607,0.1154,0.1728
109999.656,-1.2619,0.1068,0.1777
109999.703,-1.2619,0.1056,0.1764
109999.750,-1.2619,0.1044,0.1728
109999.805,-1.2607,0.1044,0.1716
109999.859,-1.2595,0.1081,0.1764
109999.906,-1.2607,0.1056,0.1789
109999.953,-1.2595,0.1068,0.1752
110000.000,-1.2607,0.1081,0.1752
110000.055,-1.2607,0.1081,0.1752
110000.102,-1.2631,0.1044,0.1777
110000.148,-1.2619,0.1044,0.1740
110000.211,-1.2607,0.1068,0.1740
110000.258,-1.2619,0.1081,0.1752
110000.305,-1.2607,0.1081,0.1789
110000.352,-1.2607,0.1068,0.1764
110000.398,-1.2607,0.1056,0.1728
110000.453,-1.2607,0.1068,0.1752
110000.508,-1.2619,0.1068,0.1764
110000.555,-1.2607,0.1068,0.1777
110000.609,-1.2643,0.1068,0.1764
110000.656,-1.2607,0.1093,0.1740
110000.703,-1.2607,0.1081,0.1740
110000.750,-1.2631,0.1056,0.1740
110000.797,-1.2582,0.1068,0.1764
110000.859,-1.2607,0.1081,0.1764
110000.906,-1.2619,0.1093,0.1789
110000.953,-1.2595,0.1081,0.1789
110001.008,-1.2607,0.1044,0.1740
110001.055,-1.2595,0.1044,0.1728
110001.102,-1.2619,0.1105,0.1764
110001.148,-1.2595,0.1093,0.1789
110001.203,-1.2619,0.1081,0.1789
110001.258,-1.2595,0.1093,0.1752
110001.305,-1.2607,0.1032,0.1728
110001.352,-1.2680,0.1044,0.1728
110001.406,-1.2607,0.1044,0.1764
110001.453,-1.2595,0.1056,0.1764
110001.508,-1.2619,0.1081,0.1740
110001.555,-1.2631,0.1081,0.1740
110001.602,-1.2631,0.1020,0.1728
110001.656,-1.2619,0.1007,0.1716
110001.703,-1.2595,0.1081,0.1752
110001.750,-1.2619,0.1081,0.1777
110001.805,-1.2595,0.1068,0.1777
110001.859,-1.2595,0.1044,0.1752
110001.906,-1.2619,0.1032,0.1740
110001.953,-1.2619,0.1093,0.1728
110002.000,-1.2619,0.1044,0.1752
110002.055,-1.2582,0.1068,0.1777
110002.102,-1.2619,0.1081,0.1764
110002.148,-1.2607,0.1081,0.1740
110002.211,-1.2619,0.1056,0.1789
110002.258,-1.2619,0.1020,0.1740
110002.305,-1.2607,0.1032,0.1740
110002.352,-1.2619,0.1105,0.1752
110002.398,-1.2619,0.1093,0.1716
110002.453,-1.2656,0.1056,0.1740
110002.508,-1.2631,0.1020,0.1728
110002.555,-1.2582,0.1032,0.1716
110002.609,-1.2631,0.1044,0.1740
110002.656,-1.2546,0.1044,0.1777
110002.703,-1.2595,0.1081,0.1777
110002.750,-1.2631,0.1105,0.1764
110002.797,-1.2619,0.1081,0.1740
110002.859,-1.2619,0.1032,0.1752
110002.906,-1.2607,0.1056,0.1740
110002.953,-1.2582,0.1093,0.1764
110003.008,-1.2607,0.1105,0.1752
110003.055,-1.2607,0.1081,0.1764
110003.102,-1.2643,0.1044,0.1740
110003.148,-1.2619,0.1020,0.1716
110003.203,-1.2595,0.1081,0.1789
110003.258,-1.2619,0.1105,0.1764
110003.305,-1.2582,0.1093,0.1777
110003.352,-1.2643,0.1068,0.1728
110003.406,-1.2595,0.1044,0.1691
110003.453,-1.2619,0.1056,0.1752
110003.508,-1.2607,0.1044,0.1764
110003.555,-1.2607,0.1093,0.1764
110003.602,-1.2595,0.1093,0.1777
110003.656,-1.2619,0.1081,0.1740
110003.703,-1.2631,0.1044,0.1740
110003.750,-1.2643,0.1032,0.1716
110003.805,-1.2607,0.1032,0.1740
110003.859,-1.2582,0.1117,0.1777
110003.906,-1.2619,0.1093,0.1777
110003.953,-1.2619,0.1081,0.1764
110004.000,-1.2619,0.1044,0.1728
110004.055,-1.2631,0.1032,0.1716
110004.102,-1.2619,0.1068,0.1764
110004.148,-1.2595,0.1081,0.1777
110004.211,-1.2607,0.1081,0.1752
110004.258,-1.2656,0.1056,0.1740
110004.305,-1.2631,0.1056,0.1740
110004.352,-1.2607,0.1056,0.1764
110004.398,-1.2619,0.1032,0.1752
110004.453,-1.2570,0.1081,0.1764
110004.508,-1.2607,0.1105,0.1789
110004.555,-1.2607,0.1068,0.1752
110004.609,-1.2607,0.1032,0.1728
110004.656,-1.2619,0.1044,0.1716
110004.703,-1.2619,0.1056,0.1764
110004.750,-1.2595,0.1081,0.1777
110004.797,-1.2595,0.1081,0.1764
110004.859,-1.2595,0.1081,0.1764
110004.906,-1.2631,0.1056,0.1716
110004.953,-1.2631,0.1068,0.1740
110005.008,-1.2619,0.1105,0.1777
110005.055,-1.2595,0.1056,0.1740
110005.102,-1.2607,0.1068,0.1777
110005.148,-1.2607,0.1081,0.1740
110005.203,-1.2619,0.1068,0.1740
110005.258,-1.2582,0.1044,0.1728
110005.305,-1.2607,0.1093,0.1764
110005.352,-1.2595,0.1129,0.1789
110005.406,-1.2595,0.1068,0.1777
110005.453,-1.2607,0.1044,0.1740
110005.508,-1.2607,0.1032,0.1716
110005.555,-1.2631,0.1056,0.1740
110005.602,-1.2619,0.1081,0.1813
110005.656,-1.2595,0.1056,0.1764
110005.703,-1.2619,0.1081,0.1752
110005.750,-1.2595,0.1081,0.1740
110005.805,-1.2619,0.1068,0.1740
110005.859,-1.2643,0.1044,0.1764
110005.906,-1.2595,0.1044,0.1728
110005.953,-1.2619,0.1068,0.1740
110006.000,-1.2607,0.1093,0.1752
110006.055,-1.2619,0.1044,0.1752
110006.102,-1.2595,0.1056,0.1728
110006.148,-1.2595,0.1032,0.1740
110006.211,-1.2619,0.1081,0.1777
110006.258,-1.2619,0.1081,0.1789
110006.305,-1.2607,0.1068,0.1764
110006.352,-1.2595,0.1068,0.1716
110006.398,-1.2607,0.1068,0.1728
110006.453,-1.2619,0.1068,0.1752
110006.508,-1.2607,0.1056,0.1777
110006.555,-1.2595,0.1068,0.1752
110006.609,-1.2595,0.1081,0.1752
110006.656,-1.2607,0.1081,0.1752
110006.703,-1.2619,0.1032,0.1752
110006.750,-1.2619,0.1056,0.1728
110006.797,-1.2619,0.1056,0.1728
110006.859,-1.2631,0.1117,0.1764
110006.906,-1.2607,0.1056,0.1777
110006.953,-1.2619,0.1056,0.1740
110007.008,-1.2607,0.1068,0.1740
110007.055,-1.2619,0.1142,0.1764
110007.102,-1.2607,0.1081,0.1777
110007.148,-1.2607,0.1056,0.1740
110007.203,-1.2607,0.1068,0.1740
110007.258,-1.2595,0.1081,0.1752
110007.305,-1.2619,0.1056,0.1764
110007.352,-1.2619,0.1044,0.1764
110007.406,-1.2619,0.1081,0.1740
110007.453,-1.2607,0.1081,0.1752
110007.508,-1.2619,0.1068,0.1740
110007.555,-1.2607,0.1020,0.1740
110007.602,-1.2619,0.0885,0.1484
110007.656,-1.2595,0.1068,0.1752
110007.703,-1.2607,0.1044,0.1716
110007.750,-1.2607,0.1068,0.1752
110007.805,-1.2619,0.1056,0.1752
110007.859,-1.2619,0.1068,0.1740
110007.906,-1.2766,0.1117,0.1752
110007.953,-1.2607,0.1007,0.1728
110008.000,-1.2619,0.1068,0.1777
110008.055,-1.2595,0.1044,0.1752
110008.102,-1.2595,0.1105,0.1777
110008.148,-1.2607,0.1093,0.1789
110008.211,-1.2631,0.1068,0.1789
110008.258,-1.2607,0.1056,0.1752
110008.305,-1.2595,0.1081,0.1740
110008.352,-1.2619,0.1081,0.1740
110008.398,-1.2619,0.1056,0.1777
110008.453,-1.2607,0.1081,0.1764
110008.508,-1.2607,0.1081,0.1777
110008.555,-1.2607,0.1081,0.1752
110008.609,-1.2619,0.1056,0.1740
110008.656,-1.2631,0.1044,0.1764
110008.703,-1.2595,0.1044,0.1728
110008.750,-1.2619,0.1056,0.1740
110008.797,-1.2619,0.1081,0.1777
110008.859,-1.2619,0.1056,0.1764
110008.906,-1.2582,0.1044,0.1752
110008.953,-1.2607,0.1044,0.1728
110009.008,-1.2607,0.1068,0.1740
110009.055,-1.2607,0.1081,0.1789
110009.102,-1.2607,0.1056,0.1764
110009.148,-1.2582,0.1081,0.1752
110009.203,-1.2619,0.1056,0.1728
110009.258,-1.2619,0.1056,0.1752
110009.305,-1.2607,0.1032,0.1764
110009.352,-1.2607,0.1056,0.1752
110009.406,-1.2631,0.1081,0.1764
110009.453,-1.2619,0.1081,0.1764
110009.508,-1.2619,0.1068,0.1764
110009.555,-1.2619,0.1056,0.1728
110009.602,-1.2619,0.1044,0.1728
110009.656,-1.2595,0.1105,0.1777
110009.703,-1.2619,0.1044,0.1764
110009.750,-1.2595,0.1068,0.1813
110009.805,-1.2595,0.1044,0.1728
110009.859,-1.2631,0.1032,0.1728
110009.906,-1.2631,0.1056,0.1764
110009.953,-1.2607,0.1068,0.1777
110010.000,-1.2595,0.1081,0.1764
110010.055,-1.2607,0.1105,0.1752
110010.102,-1.2619,0.1056,0.1740
110010.148,-1.2619,0.1044,0.1752
110010.211,-1.2607,0.0958,0.1777
110010.258,-1.2595,0.1093,0.1740
110010.305,-1.2607,0.1056,0.1813
110010.352,-1.2607,0.1093,0.1777
110010.398,-1.2619,0.1056,0.1728
110010.453,-1.2619,0.1032,0.1703
110010.508,-1.2619,0.1056,0.1752
110010.555,-1.2607,0.1068,0.1789
110010.609,-1.2619,0.1093,0.1764
110010.656,-1.2607,0.1081,0.1740
110010.703,-1.2643,0.1093,0.1740
110010.750,-1.2643,0.1007,0.1764
110010.797,-1.2619,0.1044,0.1740
110010.859,-1.2631,0.1056,0.1752
110010.906,-1.2595,0.1093,0.1752
110010.953,-1.2595,0.1093,0.1777
110011.008,-1.2619,0.1081,0.1752
110011.055,-1.2619,0.1044,0.1728
110011.102,-1.2619,0.1068,0.1752
110011.148,-1.2619,0.1081,0.1789
110011.203,-1.2582,0.1081,0.1764
110011.258,-1.2595,0.1068,0.1764
110011.305,-1.2619,0.1056,0.1716
110011.352,-1.2619,0.1068,0.1740
110011.406,-1.2643,0.1056,0.1777
110011.453,-1.2595,0.1081,0.1764
110011.508,-1.2582,0.1093,0.1777
110011.555,-1.2595,0.1093,0.1764
110011.602,-1.2607,0.1056,0.1764
110011.656,-1.2619,0.1032,0.1740
110011.703,-1.2595,0.1068,0.1728
110011.750,-1.2619,0.1105,0.1789
110011.805,-1.2607,0.1081,0.1789
110011.859,-1.2607,0.1056,0.1764
110011.906,-1.2595,0.1068,0.1740
110011.953,-1.2631,0.1056,0.1728
110012.000,-1.2643,0.1044,0.1752
110012.055,-1.2607,0.1081,0.1777
110012.102,-1.2607,0.1081,0.1740
110012.148,-1.2607,0.1081,0.1764
110012.211,-1.2607,0.1068,0.1740
110012.258,-1.2631,0.1032,0.1740
110012.305,-1.2619,0.1044,0.1752
110012.352,-1.2619,0.1093,0.1777
110012.398,-1.2595,0.1117,0.1777
110012.453,-1.2595,0.1081,0.1777
110012.508,-1.2619,0.1032,0.1728
110012.555,-1.2595,0.1020,0.1728
110012.609,-1.2619,0.1068,0.1728
110012.656,-1.2619,0.1056,0.1777
110012.703,-1.2607,0.1081,0.1777
110012.750,-1.2595,0.1068,0.1752
110012.797,-1.2619,0.1056,0.1740
110012.859,-1.2607,0.1032,0.1740
110012.906,-1.2619,0.1044,0.1752
110012.953,-1.2607,0.1068,0.1764
110013.008,-1.2607,0.1093,0.1789
110013.055,-1.2595,0.1117,0.1777
